Date,Time,StationName,StationCode,Latitude,Longitude,GroupCode,SampleId,SampleDepth,Air temperature (AT.1),Air temperature (AT.1) Code,Air temperature (AT.1) Problem,Air temperature (AT.1) Qualifier,Air temperature (AT.1) Tier,Air temperature (AT.1) Units,Air temperature (AT.2),Air temperature (AT.2) Code,Air temperature (AT.2) Problem,Air temperature (AT.2) Qualifier,Air temperature (AT.2) Tier,Air temperature (AT.2) Units,Air temperature (AT.5),Air temperature (AT.5) Code,Air temperature (AT.5) Problem,Air temperature (AT.5) Qualifier,Air temperature (AT.5) Tier,Air temperature (AT.5) Units,Bacteria (E.Coli) (ECOLI.1),Bacteria (E.Coli) (ECOLI.1) Code,Bacteria (E.Coli) (ECOLI.1) Problem,Bacteria (E.Coli) (ECOLI.1) Qualifier,Bacteria (E.Coli) (ECOLI.1) Tier,Bacteria (E.Coli) (ECOLI.1) Units,Bacteria (E.Coli) (ECOLI.4),Bacteria (E.Coli) (ECOLI.4) Code,Bacteria (E.Coli) (ECOLI.4) Problem,Bacteria (E.Coli) (ECOLI.4) Qualifier,Bacteria (E.Coli) (ECOLI.4) Tier,Bacteria (E.Coli) (ECOLI.4) Units,Dissolved oxygen (DO.1),Dissolved oxygen (DO.1) Code,Dissolved oxygen (DO.1) Problem,Dissolved oxygen (DO.1) Qualifier,Dissolved oxygen (DO.1) Tier,Dissolved oxygen (DO.1) Units,Dissolved oxygen (DO.2),Dissolved oxygen (DO.2) Code,Dissolved oxygen (DO.2) Problem,Dissolved oxygen (DO.2) Qualifier,Dissolved oxygen (DO.2) Tier,Dissolved oxygen (DO.2) Units,pH (PH.1),pH (PH.1) Code,pH (PH.1) Problem,pH (PH.1) Qualifier,pH (PH.1) Tier,pH (PH.1) Units,pH (PH.3),pH (PH.3) Code,pH (PH.3) Problem,pH (PH.3) Qualifier,pH (PH.3) Tier,pH (PH.3) Units,pH (PH.7),pH (PH.7) Code,pH (PH.7) Problem,pH (PH.7) Qualifier,pH (PH.7) Tier,pH (PH.7) Units,Salinity (SA.1),Salinity (SA.1) Code,Salinity (SA.1) Problem,Salinity (SA.1) Qualifier,Salinity (SA.1) Tier,Salinity (SA.1) Units,Total Depth (TD.1),Total Depth (TD.1) Code,Total Depth (TD.1) Problem,Total Depth (TD.1) Qualifier,Total Depth (TD.1) Tier,Total Depth (TD.1) Units,Water Clarity (WC.1),Water Clarity (WC.1) Code,Water Clarity (WC.1) Problem,Water Clarity (WC.1) Qualifier,Water Clarity (WC.1) Tier,Water Clarity (WC.1) Units,Water Clarity (WC.4),Water Clarity (WC.4) Code,Water Clarity (WC.4) Problem,Water Clarity (WC.4) Qualifier,Water Clarity (WC.4) Tier,Water Clarity (WC.4) Units,Water Clarity (WC.6),Water Clarity (WC.6) Code,Water Clarity (WC.6) Problem,Water Clarity (WC.6) Qualifier,Water Clarity (WC.6) Tier,Water Clarity (WC.6) Units,Water temperature (WT.1),Water temperature (WT.1) Code,Water temperature (WT.1) Problem,Water temperature (WT.1) Qualifier,Water temperature (WT.1) Tier,Water temperature (WT.1) Units,Water temperature (WT.2),Water temperature (WT.2) Code,Water temperature (WT.2) Problem,Water temperature (WT.2) Qualifier,Water temperature (WT.2) Tier,Water temperature (WT.2) Units,Water temperature (WT.3),Water temperature (WT.3) Code,Water temperature (WT.3) Problem,Water temperature (WT.3) Qualifier,Water temperature (WT.3) Tier,Water temperature (WT.3) Units,Cloud Cover,Other Comments,Other Conditions,Rainfall Within 24 Hours,Rainfall Within 48 Hours,Rainfall,Sea State,Stream Flow,Tidal Stage,Water Color Description,Water Color,Water Odor Description,Water Odor,Water Surfaces,Weather Conditions Day Before Yesterday,Weather Conditions Today,Weather Conditions Yesterday,Wind Direction,Wind Speed,ModifiedDate,Comments
7/13/2022,9:10:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,2,0.3,23,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,15.6,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,WC.6,,,2,NTU,26,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,8.128,,,High,,clear,Normal,,,Ripple,,Sunny,,,,2022-07-14T15:06:18.05,
7/13/2022,11:37:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,35,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,344.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85,WC.6,,,2,NTU,37,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,14.986,,,Normal,Outgoing (Ebb),brown/black blue,Abnormal,,,Ripple,,Sunny,,,,2022-07-14T15:09:39.763,
7/14/2021,10:43:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,31,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,61.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,8,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52,WC.6,,,2,NTU,32,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,Normal,High,clear,Normal,,,Ripple,,Sunny,,,,2021-07-15T21:24:51.98,
7/14/2021,11:05:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,34,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,25.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.48,WC.6,,,2,NTU,31,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,Normal,Incoming (Flood),clear/brown,Normal,,,Calm,,Sunny,,,,2021-07-15T21:16:00.477,
7/14/2021,11:40:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,34,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,113.7,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,WC.6,,,2,NTU,30,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,Normal,High,green,Normal,,,Ripple,,Sunny,,,,2021-07-15T21:12:21.16,
7/15/2018,10:12:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,1,0.3,,,,,,,24.8,AT.2,,,2,deg C,,,,,,,566.67,ECOLI.1,,,1,CFU,,,,,,,7,DO.1,,,2,mg/L,,,,,,,7,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,21.9,WT.2,,,2,deg C,,,,,,,,,,,0,0,,Normal,,,Normal,,,Ripple,,Partly cloudy,,,,2019-01-18T18:23:47.933,
7/15/2018,10:12:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,Normal,,,Normal,,,Ripple,,Partly cloudy,,,,2019-01-18T18:23:47.933,
7/15/2020,8:10:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,28,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,1,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.69,WC.6,,,2,NTU,28,WT.1,,,2,deg C,,,,,,,,,,,,,,Lots of minnows,,,3.6mm,,,Normal,,Clear,Normal,,,Calm,,Sunny,,,,2020-07-16T18:28:13.363,
7/15/2020,9:32:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,27,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,19.7,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,WC.6,,,2,NTU,28,WT.1,,,2,deg C,,,,,,,,,,,,,,Tiny bit of foam at edge of water,,,3.6mm,,,,Outgoing (Ebb),Green/Brown,,,,Calm,,Sunny,,,,2020-07-16T18:13:28.69,
7/15/2020,9:34:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,25,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,13.4,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,WC.6,,,2,NTU,27,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,3.6mm,,,Normal,Outgoing (Ebb),Brown,Normal,,,Calm,,Partly cloudy,,,,2020-07-16T18:24:04.467,
7/15/2020,9:34:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,2,0.3,25,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,14.6,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,WC.6,,,2,NTU,27,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,3.6mm,,,Normal,Outgoing (Ebb),Brown,Normal,,,Calm,,Partly cloudy,,,,2020-07-16T18:24:04.467,
7/15/2020,16:30:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,RV,1,0.3,,,,,,,27.5,AT.2,,,2,deg C,,,,,,,50,ECOLI.1,,,1,CFU,,,,,,,5.6,DO.1,,,2,mg/L,,,,,,,6.48,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,0.2,TD.1,,,1,M,,,,,,,88.2,WC.4,,,1,cm,,,,,,,,,,,,,25.3,WT.2,,,2,deg C,,,,,,,,,,0,0.2,6.6,,Normal,,,Normal,,,Ripple,,Partly cloudy,,,,2021-01-01T22:37:17.977,
7/15/2020,16:30:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,RV,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2,6.6,,Normal,,,Normal,,,Ripple,,Partly cloudy,,,,2021-01-01T22:37:17.977,
7/15/2022,11:36:00,NR-7,NRPA.NR-7,36.740257,-76.579794,NRPA,1,0.3,,,,,,,,,,,,,30,AT.5,,,1,deg C,460,ECOLI.1,,,1,CFU,,,,,,,,,,,,,4,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,19,TD.1,,,1,M,0.4,WC.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,27.7,WT.3,,,2,deg C,,,,0,,,,,,Brown,,Normal,,,,Sunny,,,,2022-12-09T09:54:44.357,
7/17/2019,10:21:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,29.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,110,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,WC.6,,,2,NTU,29.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,,High,"Murky, foam",Normal,,,Ripple,,Partly cloudy,,,,2019-07-18T16:54:41.32,
7/17/2019,18:30:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,RV,1,0.3,,,,,,,23.8,AT.2,,,2,deg C,,,,,,,,,,,,,,,,,,,6.4,DO.1,,,2,mg/L,,,,,,,6.86,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,0.5,TD.1,,,1,M,,,,,,,11.5,WC.4,,,1,cm,,,,,,,,,,,,,26.8,WT.2,,,2,deg C,,,,,,,,Sampled immediately (within 1 hour) of major thunderstorm,,10.414,10.414,17,,High,,Nesquik brown,Abnormal,,,Ripple,,,,,,2020-02-14T21:21:39.913,
7/17/2019,18:30:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,RV,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sampled immediately (within 1 hour) of major thunderstorm,,10.414,10.414,17,,High,,Nesquik brown,Abnormal,,,Ripple,,,,,,2020-02-14T21:21:39.913,
7/17/2021,9:15:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,1,0.3,,,,,,,26.6,AT.2,,,2,deg C,,,,,,,233.1,ECOLI.1,,,1,CFU,,,,,,,6.6,DO.1,,,2,mg/L,,,,,,,6.92,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,23.3,WT.2,,,2,deg C,,,,,,,,,,0,0,5.59,,Normal,,,Normal,,,Ripple,,Sunny,,,,2021-07-24T17:48:57.83,
7/17/2021,9:15:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5.59,,Normal,,,Normal,,,Ripple,,Sunny,,,,2021-07-24T17:48:57.83,
7/20/2022,9:09:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,28,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,139.6,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,WC.6,,,2,NTU,28,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Low,,green,Normal,,,Calm,,Sunny,,,,2022-07-21T14:55:40.197,
7/20/2022,9:09:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,2,0.3,25,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,5.2,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.91,WC.6,,,2,NTU,28,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Low,,green,Normal,,,Calm,,Sunny,,,,2022-07-21T14:55:40.197,
7/20/2022,10:00:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,34,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,272.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,WC.6,,,2,NTU,30,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,Incoming (Flood),brown,Normal,,,Ripple,,Sunny,,,,2022-07-21T14:52:12.89,
7/20/2022,10:40:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,34,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,62.7,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,WC.6,,,2,NTU,30,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,Incoming (Flood),"Green, Brown",Normal,,,Ripple,,Sunny,,,,2022-07-21T15:14:57.587,
7/21/2021,8:00:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,25.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,33.6,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2,WC.6,,,2,NTU,28,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,High,High,Brown,Normal,,,Calm,,Partly cloudy,,,,2021-07-23T01:13:11.127,
7/21/2021,8:39:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,27,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,30.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,WC.6,,,2,NTU,28,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,Low,,Brown,Normal,,,Calm,,Sunny,,,,2021-07-23T01:27:21.477,"birds, boats, ducks"
7/21/2021,10:29:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,32.2,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,7.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.23,WC.6,,,2,NTU,7,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,Normal,Outgoing (Ebb),green,Normal,,,Calm,,Sunny,,,,2021-07-23T01:17:48.757,Lots of goose poop
7/22/2020,9:00:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,25,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,52.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,WC.6,,,2,NTU,28,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0.17,,,,High,"Green, Brown",Normal,,,Waves,,Partly cloudy,,,,2020-07-23T20:44:50.337,
7/22/2020,9:06:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,27,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,191.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.71,WC.6,,,2,NTU,30,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,17,,,High,High,brown,Normal,,,Ripple,,Sunny,,,,2020-07-23T20:32:13.393,
7/22/2020,9:12:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,28,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,143.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84,WC.6,,,2,NTU,32,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0.17,,,,Incoming (Flood),"Green, Brown",Normal,,,Calm,,Sunny,,,,2020-07-23T20:47:47.98,
7/24/2019,8:35:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,23,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,11.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1,WC.6,,,2,NTU,24.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,2.9,,,Normal,Incoming (Flood),Brown and murky,Normal,,,Calm,,Partly cloudy,,,,2019-07-25T17:53:20.473,
7/24/2019,8:35:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,2,0.3,22.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,19.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,2.9,,,Normal,Incoming (Flood),Brown and murky,Normal,,,Calm,,Partly cloudy,,,,2019-07-25T17:53:20.473,
7/26/2019,16:40:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,ACB,1,0.3,,,,,,,27.7,AT.2,,,2,deg C,,,,,,,50,ECOLI.1,,,1,CFU,,,,,,,6.8,DO.1,,,2,mg/L,,,,,,,6.99,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,23.5,WT.2,,,2,deg C,,,,,,,,,,,1.78,24.13,,Normal,,,Normal,,,Ripple,,Sunny,,,,2019-08-04T16:46:39.837,
7/26/2019,16:40:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,ACB,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,24.13,,Normal,,,Normal,,,Ripple,,Sunny,,,,2019-08-04T16:46:39.837,
7/27/2022,8:00:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,23,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,73.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,Stagnant water,,,6.604,,,,High,Milky gray,Normal,,,Calm,,Partly cloudy,,,,2022-07-28T15:23:09.853,
7/27/2022,8:20:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,27,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,38.4,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,WC.6,,,2,NTU,28,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,6.604,,,Low,High,clear,Normal,,,Calm,,Overcast,,,,2022-07-28T15:26:01.54,
7/27/2022,12:00:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,29.4,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,67,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28,WC.6,,,2,NTU,25.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0.26,,,Normal,Outgoing (Ebb),muddy/milky/grey,Normal,,,Calm,,Partly cloudy,,,,2022-07-28T15:33:41.337,
7/28/2021,8:30:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,22,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,88.4,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,8,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,WC.6,,,2,NTU,30,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,Outgoing (Ebb),clear,Normal,,,Calm,,Sunny,,,,2021-07-29T18:15:12.92,
7/28/2021,9:00:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,27,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,152.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77,WC.6,,,2,NTU,26,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,Incoming (Flood),clear,Normal,,,Ripple,,Sunny,,,,2021-07-29T17:57:15.397,
7/28/2021,9:00:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,2,0.3,27,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,119.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.07,WC.6,,,2,NTU,26,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,Incoming (Flood),clear,Normal,,,Ripple,,Sunny,,,,2021-07-29T17:57:15.397,
7/28/2021,11:20:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,32.8,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,22.1,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,WC.6,,,2,NTU,31,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,High,muddy,Normal,,,Calm,,Sunny,,,,2021-07-29T18:17:22.53,
7/28/2021,16:45:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,RV,1,0.3,,,,,,,28.2,AT.2,,,2,deg C,,,,,,,,,,,,,,,,,,,5.5,DO.1,,,2,mg/L,,,,,,,6.58,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,0.1,TD.1,,,1,M,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,24.4,WT.2,,,2,deg C,,,,,,,,,,0,0,0,,Low,,,Normal,,,Ripple,,Sunny,,,,2022-01-03T14:56:41.657,
7/28/2021,16:45:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,RV,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,Low,,,Normal,,,Ripple,,Sunny,,,,2022-01-03T14:56:41.657,
7/29/2020,9:15:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,26.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,48.7,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,WC.6,,,2,NTU,30,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,,Normal,Outgoing (Ebb),"Clear, brown",Normal,,,Calm,,Sunny,,,,2020-07-30T18:58:09.387,
